Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Money Market )


Taurus Mutual Fund
139619;Taurus Investor Education Pool - Unclaimed Dividend - Growth;;;10.0000;;;27-Jan-2026
139618;Taurus Investor Education Pool - Unclaimed Redemption - Growth;;;10.0000;;;27-Jan-2026
139617;Taurus Unclaimed Redemption - Growth;;;17.3587;;;27-Jan-2026

Open Ended Schemes ( Equity Scheme - Large Cap Fund )


Taurus Mutual Fund
118870;Taurus Large Cap Fund - Direct Plan - Growth;INF044D01BX3;;163.41;;;27-Jan-2026
118871;Taurus Large Cap Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option;INF044D01BY1;INF044D01BZ8;71.98;;;27-Jan-2026
101209;Taurus Large Cap Fund - Regular Plan - Growth;INF044D01773;;154.31;;;27-Jan-2026
108403;Taurus Large Cap Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option;INF044D01740;INF044D01757;67.60;;;27-Jan-2026

Open Ended Schemes ( Equity Scheme - Large & Mid Cap Fund )


Helios Mutual Fund
152941;Helios Large & Mid Cap Fund - Direct Plan - Growth Option;INF0R8701269;;10.61;;;27-Jan-2026
152942;Helios Large & Mid Cap Fund - Direct Plan - IDCW Option;INF0R8701277;INF0R8701285;10.61;;;27-Jan-2026
152943;Helios Large & Mid Cap Fund - Regular Plan - Growth Option;INF0R8701236;;10.40;;;27-Jan-2026
152944;Helios Large & Mid Cap Fund - Regular Plan - IDCW Option;INF0R8701244;INF0R8701251;10.39;;;27-Jan-2026

Open Ended Schemes ( Equity Scheme - Mid Cap Fund )


Helios Mutual Fund
153326;Helios Mid Cap Fund - Direct Plan - Growth Option;INF0R8701327;;11.91;;;27-Jan-2026
153324;Helios Mid Cap Fund - Direct Plan - IDCW Option;INF0R8701335;INF0R8701343;11.91;;;27-Jan-2026
153327;Helios Mid Cap Fund - Regular Plan - Growth Plan;INF0R8701293;;11.75;;;27-Jan-2026
153325;Helios Mid Cap Fund - Regular Plan - IDCW Option;INF0R8701301;INF0R8701319;11.75;;;27-Jan-2026

Taurus Mutual Fund
118872;Taurus Mid Cap Fund - Direct Plan - Growth;INF044D01CA9;;119.97;;;27-Jan-2026
118873;Taurus Mid Cap Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option;INF044D01CB7;INF044D01CC5;106.57;;;27-Jan-2026
100477;Taurus Mid Cap Fund - Regular Plan - Growth;INF044D01815;;113.38;;;27-Jan-2026
111642;Taurus Mid Cap Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option;INF044D01781;INF044D01799;101.07;;;27-Jan-2026

Open Ended Schemes ( Equity Scheme - Small Cap Fund )


Helios Mutual Fund
153912;Helios Small Cap Fund - Direct Plan - Growth Option;INF0R8701384;;8.98;;;27-Jan-2026
153910;Helios Small Cap Fund - Direct Plan - IDCW Option;INF0R8701392;INF0R8701400;8.98;;;27-Jan-2026
153909;Helios Small Cap Fund - Regular Plan - Growth Option;INF0R8701350;;8.96;;;27-Jan-2026
153911;Helios Small Cap Fund - Regular Plan - IDCW Option;INF0R8701368;INF0R8701376;8.96;;;27-Jan-2026

Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic )


