Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Money Market )


Taurus Mutual Fund
139619;Taurus Investor Education Pool - Unclaimed Dividend - Growth;;;10.0000;;;30-Jan-2026
139618;Taurus Investor Education Pool - Unclaimed Redemption - Growth;;;10.0000;;;30-Jan-2026
139617;Taurus Unclaimed Redemption - Growth;;;17.3641;;;30-Jan-2026

Open Ended Schemes ( Equity Scheme - Multi Cap Fund )


quant Mutual Fund
100631;quant Multi Cap Fund-GROWTH OPTION - Regular Plan;INF966L01234;;576.1578;;;30-Jan-2026
120823;quant Multi Cap Fund-GROWTH OPTION-Direct Plan;INF966L01614;;631.757;;;30-Jan-2026
120822;quant Multi Cap Fund-IDCW Option - Direct Plan;INF966L01598;INF966L01606;73.1639;;;30-Jan-2026
100630;quant Multi Cap Fund-IDCW Option - Regular Plan;INF966L01218;INF966L01226;65.8913;;;30-Jan-2026

Union Mutual Fund
150858;Union Multicap Fund - Direct Plan - Growth Option;INF582M01IO7;;16.44;;;30-Jan-2026
150857;Union Multicap Fund - Direct Plan - IDCW Option;INF582M01IP4;INF582M01IQ2;16.44;;;30-Jan-2026
150855;Union Multicap Fund - Regular Plan - Growth Option;INF582M01IS8;;15.79;;;30-Jan-2026
150856;Union Multicap Fund - Regular Plan - IDCW Option;INF582M01IT6;INF582M01IU4;15.79;;;30-Jan-2026

Open Ended Schemes ( Equity Scheme - Large Cap Fund )


JM Financial Mutual Fund
134958;JM Large Cap Fund (Direct) - Annual IDCW;INF192K01JU4;INF192K01JV2;72.967;;;30-Jan-2026
120490;JM Large Cap Fund (Direct) - Growth Option;INF192K01BZ0;;177.1397;;;30-Jan-2026
134957;JM Large Cap Fund (Direct) - Half Yearly IDCW ;INF192K01JR0;INF192K01JZ3;72.457;;;30-Jan-2026
120489;JM Large Cap Fund (Direct) - IDCW;INF192K01BX5;INF192K01BY3;71.1195;;;30-Jan-2026
134956;JM Large Cap Fund (Direct) - Monthly IDCW ;INF192K01JJ7;INF192K01JK5;72.3058;;;30-Jan-2026
134960;JM Large Cap Fund (Direct) - Quarterly IDCW;INF192K01JN9;INF192K01JO7;72.98;;;30-Jan-2026
134961;JM Large Cap Fund (Regular) - Annual IDCW;INF192K01JS8;INF192K01JT6;30.6451;;;30-Jan-2026
100219;JM Large Cap Fund (Regular) - Growth Option;INF192K01601;;153.5153;;;30-Jan-2026
134955;JM Large Cap Fund (Regular) - Half Yearly IDCW;INF192K01JP4;INF192K01JQ2;25.166;;;30-Jan-2026
100218;JM Large Cap Fund (Regular) - IDCW ;INF192K01585;INF192K01593;29.801;;;30-Jan-2026
134959;JM Large Cap Fund (Regular) - Monthly IDCW;INF192K01JH1;INF192K01JI9;23.8534;;;30-Jan-2026
134954;JM Large Cap Fund (Regular) - Quarterly IDCW;INF192K01JL3;INF192K01JM1;34.6442;;;30-Jan-2026

quant Mutual Fund
150440;quant Large Cap Fund - Growth Option - Direct Plan;INF966L01AT0;;15.3531;;;30-Jan-2026
150441;quant Large Cap Fund - Growth Option - Regular Plan;INF966L01AW4;;14.5308;;;30-Jan-2026
150439;quant Large Cap Fund - IDCW Option - Direct Plan;INF966L01AU8;INF966L01AV6;15.417;;;30-Jan-2026
