Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Money Market )


Taurus Mutual Fund
139619;Taurus Investor Education Pool - Unclaimed Dividend - Growth;;;10.0000;;;29-Jan-2026
139618;Taurus Investor Education Pool - Unclaimed Redemption - Growth;;;10.0000;;;29-Jan-2026
139617;Taurus Unclaimed Redemption - Growth;;;17.3624;;;29-Jan-2026

Open Ended Schemes ( Equity Scheme - Multi Cap Fund )


Franklin Templeton Mutual Fund
152739;Franklin India Multi Cap Fund - Direct - Growth;INF090I01XA7;;10.4378;;;29-Jan-2026
152737;Franklin India Multi Cap Fund - Direct - IDCW;INF090I01XB5;INF090I01XC3;10.4378;;;29-Jan-2026
152738;Franklin India Multi Cap Fund - Growth;INF090I01WX1;;10.2089;;;29-Jan-2026
152740;Franklin India Multi Cap Fund - IDCW;INF090I01WY9;INF090I01WZ6;10.2089;;;29-Jan-2026

HDFC Mutual Fund
149366;HDFC Multi Cap Fund - Growth Option;INF179KC1BV9;;18.299;;;29-Jan-2026
149368;HDFC Multi Cap Fund - Growth Option - Direct Plan;INF179KC1BS5;;19.224;;;29-Jan-2026
149365;HDFC Multi Cap Fund - IDCW Option;INF179KC1BW7;INF179KC1BX5;17.341;;;29-Jan-2026
149367;HDFC Multi Cap Fund - IDCW Option - Direct Plan;INF179KC1BT3;INF179KC1BU1;18.33;;;29-Jan-2026

ICICI Prudential Mutual Fund
120599;ICICI Prudential Multicap Fund - Direct Plan -  Growth;INF109K014O9;;879.50;;;29-Jan-2026
120598;ICICI Prudential Multicap Fund - Direct Plan -  IDCW;INF109K012O3;INF109K013O1;58.80;;;29-Jan-2026
101228;ICICI Prudential Multicap Fund - Growth;INF109K01613;;784.82;;;29-Jan-2026
101706;ICICI Prudential Multicap Fund - IDCW;INF109K01FK7;INF109K01621;31.60;;;29-Jan-2026

Kotak Mahindra Mutual Fund
149183;Kotak Multicap Fund- Regular Plan -IDCW Option;INF174KA1HT7;INF174KA1HU5;19.258;;;29-Jan-2026
149185;Kotak Multicap Fund-Direct Plan-Growth;INF174KA1HV3;;20.502;;;29-Jan-2026
149187;Kotak Multicap Fund-Direct Plan-IDCW Option;INF174KA1HW1;INF174KA1HX9;20.501;;;29-Jan-2026
149182;Kotak Multicap Fund-Regular Plan-Growth;INF174KA1HS9;;19.259;;;29-Jan-2026

LIC Mutual Fund
150659;LIC MF Multi Cap Fund-Direct Plan-Growth;INF767K01RK7;;17.3611;;;29-Jan-2026
150660;LIC MF Multi Cap Fund-Direct Plan-IDCW;INF767K01RL5;INF767K01RM3;17.3611;;;29-Jan-2026
150661;LIC MF Multi Cap Fund-Regular Plan-Growth;INF767K01RH3;;16.4607;;;29-Jan-2026
150662;LIC MF Multi Cap Fund-Regular Plan-IDCW;INF767K01RI1;INF767K01RJ9;16.4607;;;29-Jan-2026

Mahindra Manulife Mutual Fund
141223;Mahindra Manulife Multi Cap Fund - Direct Plan - IDCW;INF174V01366;INF174V01358;30.9800;;;29-Jan-2026
141226;Mahindra Manulife Multi Cap Fund - Direct Plan -Growth;INF174V01341;;41.1437;;;29-Jan-2026
141224;Mahindra Manulife Multi Cap Fund - Regular Plan - Growth;INF174V01317;;35.1980;;;29-Jan-2026
