Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Money Market )


Taurus Mutual Fund
139619;Taurus Investor Education Pool - Unclaimed Dividend - Growth;;;10.0000;;;11-Aug-2026
139618;Taurus Investor Education Pool - Unclaimed Redemption - Growth;;;10.0000;;;11-Aug-2026
139617;Taurus Unclaimed Redemption - Growth;;;17.7341;;;11-Aug-2026

Open Ended Schemes ( Equity Scheme - Multi Cap Fund )


Bajaj Finserv Mutual Fund
153309;BAJAJ FINSERV MULTI CAP FUND - DIRECT - GROWTH;INF0QA701AV7;;12.583;;;11-Aug-2026
153306;BAJAJ FINSERV MULTI CAP FUND - DIRECT - IDCW;INF0QA701AW5;INF0QA701AX3;12.583;;;11-Aug-2026
153307;BAJAJ FINSERV MULTI CAP FUND - REGULAR - GROWTH;INF0QA701AS3;;12.307;;;11-Aug-2026
153308;BAJAJ FINSERV MULTI CAP FUND - REGULAR - IDCW;INF0QA701AT1;INF0QA701AU9;12.307;;;11-Aug-2026

Bank of India Mutual Fund
151443;Bank of India Multi Cap Fund Direct Plan - Growth;INF761K01FR0;;20.89;;;11-Aug-2026
151444;Bank of India Multi Cap Fund Direct Plan - IDCW;INF761K01FQ2;INF761K01FS8;20.86;;;11-Aug-2026
151445;Bank of India Multi Cap Fund Regular Plan - Growth;INF761K01FU4;;20.09;;;11-Aug-2026
151446;Bank of India Multi Cap Fund Regular Plan - IDCW;INF761K01FT6;INF761K01FV2;20.08;;;11-Aug-2026

Canara Robeco Mutual Fund
151824;Canara Robeco Multi Cap Fund - Direct Plan - Growth Option;INF760K01KO9;;15.8800;;;11-Aug-2026
151822;Canara Robeco Multi Cap Fund - Direct Plan - IDCW Option;INF760K01KQ4;INF760K01KP6;14.2000;;;11-Aug-2026
151821;Canara Robeco Multi Cap Fund - Regular Plan - Growth Option;INF760K01KR2;;15.2100;;;11-Aug-2026
151823;Canara Robeco Multi Cap Fund - Regular Plan - IDCW Option;INF760K01KT8;INF760K01KS0;13.5900;;;11-Aug-2026

DSP Mutual Fund
152310;DSP Multicap Fund - Direct - Growth;INF740KA1UC1;;12.9110;;;11-Aug-2026
152309;DSP Multicap Fund - Direct - IDCW;INF740KA1UD9;INF740KA1UE7;11.8400;;;11-Aug-2026
152307;DSP Multicap Fund - Regular - Growth;INF740KA1TZ4;;12.4380;;;11-Aug-2026
152308;DSP Multicap Fund - Regular - IDCW;INF740KA1UA5;INF740KA1UB3;11.4790;;;11-Aug-2026

Franklin Templeton Mutual Fund
152739;Franklin India Multi Cap Fund - Direct - Growth;INF090I01XA7;;11.4231;;;11-Aug-2026
152737;Franklin India Multi Cap Fund - Direct - IDCW;INF090I01XB5;INF090I01XC3;11.4231;;;11-Aug-2026
152738;Franklin India Multi Cap Fund - Growth;INF090I01WX1;;11.0933;;;11-Aug-2026
152740;Franklin India Multi Cap Fund - IDCW;INF090I01WY9;INF090I01WZ6;11.0933;;;11-Aug-2026

HDFC Mutual Fund
149366;HDFC Multi Cap Fund - Growth Option;INF179KC1BV9;;19.183;;;11-Aug-2026
149368;HDFC Multi Cap Fund - Growth Option - Direct Plan;INF179KC1BS5;;20.246;;;11-Aug-2026
