Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Money Market )


Taurus Mutual Fund
139619;Taurus Investor Education Pool - Unclaimed Dividend - Growth;;;10.0000;;;07-Aug-2026
139618;Taurus Investor Education Pool - Unclaimed Redemption - Growth;;;10.0000;;;07-Aug-2026
139617;Taurus Unclaimed Redemption - Growth;;;17.7302;;;07-Aug-2026

Open Ended Schemes ( Equity Scheme - Multi Cap Fund )


Bajaj Finserv Mutual Fund
153309;BAJAJ FINSERV MULTI CAP FUND - DIRECT - GROWTH;INF0QA701AV7;;12.646;;;07-Aug-2026
153306;BAJAJ FINSERV MULTI CAP FUND - DIRECT - IDCW;INF0QA701AW5;INF0QA701AX3;12.646;;;07-Aug-2026
153307;BAJAJ FINSERV MULTI CAP FUND - REGULAR - GROWTH;INF0QA701AS3;;12.370;;;07-Aug-2026
153308;BAJAJ FINSERV MULTI CAP FUND - REGULAR - IDCW;INF0QA701AT1;INF0QA701AU9;12.370;;;07-Aug-2026

Bank of India Mutual Fund
151443;Bank of India Multi Cap Fund Direct Plan - Growth;INF761K01FR0;;20.72;;;07-Aug-2026
151444;Bank of India Multi Cap Fund Direct Plan - IDCW;INF761K01FQ2;INF761K01FS8;20.69;;;07-Aug-2026
151445;Bank of India Multi Cap Fund Regular Plan - Growth;INF761K01FU4;;19.93;;;07-Aug-2026
151446;Bank of India Multi Cap Fund Regular Plan - IDCW;INF761K01FT6;INF761K01FV2;19.93;;;07-Aug-2026

Canara Robeco Mutual Fund
151824;Canara Robeco Multi Cap Fund - Direct Plan - Growth Option;INF760K01KO9;;15.8300;;;07-Aug-2026
151822;Canara Robeco Multi Cap Fund - Direct Plan - IDCW Option;INF760K01KQ4;INF760K01KP6;14.1500;;;07-Aug-2026
151821;Canara Robeco Multi Cap Fund - Regular Plan - Growth Option;INF760K01KR2;;15.1600;;;07-Aug-2026
151823;Canara Robeco Multi Cap Fund - Regular Plan - IDCW Option;INF760K01KT8;INF760K01KS0;13.5400;;;07-Aug-2026

Franklin Templeton Mutual Fund
152739;Franklin India Multi Cap Fund - Direct - Growth;INF090I01XA7;;11.3709;;;07-Aug-2026
152737;Franklin India Multi Cap Fund - Direct - IDCW;INF090I01XB5;INF090I01XC3;11.3709;;;07-Aug-2026
152738;Franklin India Multi Cap Fund - Growth;INF090I01WX1;;11.0442;;;07-Aug-2026
152740;Franklin India Multi Cap Fund - IDCW;INF090I01WY9;INF090I01WZ6;11.0442;;;07-Aug-2026

HSBC Mutual Fund
151290;HSBC Multi Cap Fund - Direct - Growth;INF336L01QN5;;21.2015;;;07-Aug-2026
151291;HSBC Multi Cap Fund - Direct - IDCW;INF336L01QO3;INF336L01QP0;20.4787;;;07-Aug-2026
151289;HSBC Multi Cap Fund - Regular - Growth;INF336L01QQ8;;20.2518;;;07-Aug-2026
151292;HSBC Multi Cap Fund - Regular - IDCW;INF336L01QR6;INF336L01QS4;16.6481;;;07-Aug-2026

ICICI Prudential Mutual Fund
120599;ICICI Prudential Multicap Fund - Direct Plan -  Growth;INF109K014O9;;985.99;;;07-Aug-2026
120598;ICICI Prudential Multicap Fund - Direct Plan -  IDCW;INF109K012O3;INF109K013O1;65.92;;;07-Aug-2026
