Scheme Code;NAV Name;Plan;Option;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Date

Open Ended Schemes ( Equity Schemes - Flexi Cap Fund )


Quantum Mutual Fund
154515;Quantum Flexi Cap Fund - Direct Plan Growth Option;Direct Plan;Growth Option;INF082J01507;;10.00;10-Sep-2026
154516;Quantum Flexi Cap Fund - Regular Plan Growth Option;Regular Plan;Growth Option;INF082J01515;;10.00;10-Sep-2026
